d_host_has_profile_pic,d_host_identity_verified,f_neighbourhood,f_property_type,n_accommodates,n_bathroom,n_bedrooms,n_beds,price,n_minimum_nights,n_maximum_nights,d_instant_bookable,f_bathroom,am_backyard,am_baking sheet,am_bathtub,am_bed linens,am_cable tv,am_carbon monoxide alarm,am_children\u2019s books and toys,am_cleaning products,am_clothing storage: wardrobe,am_coffee maker,am_cooking basics,am_crib,am_dedicated workspace,am_dining table,am_dishes and silverware,am_dishwasher,am_drying rack for clothing,am_elevator,am_essentials,am_ethernet connection,am_extra pillows and blankets,am_fire extinguisher,am_first aid kit,am_free parking on premises,am_free street parking,am_freezer,am_hangers,am_heating,am_high chair,am_host greets you,am_hot water,am_hot water kettle,am_iron,am_kitchen,am_lockbox,am_long term stays allowed,am_luggage dropoff allowed,am_microwave,am_nespresso machine,am_pack \u2019n play/travel crib,am_paid parking off premises,am_paid parking on premises,am_patio or balcony,am_portable fans,am_private entrance,am_room-darkening shades,am_security cameras on property,am_shower gel,am_single level home,am_smart lock,am_smoke alarm,am_toaster,am_washer,am_wine glasses,am__tv,n_dist_from_center,f_beds,f_bedrooms,f_minimum_nights,f_maximum_nights
1,0,Leopoldstadt,Apartment,4,1.0,1,4,99.0,6,40,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.5354087442490756,4,2.0,3,1.0
1,1,Landstrasse,Apartment,4,1.0,1,2,39.0,3,180,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1.5723496511931485,2,1.0,3,2.0
1,1,Rudolfsheim-Funfhaus,Apartment,3,1.0,1,1,59.0,7,180,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,3.2027648916972513,1,0.0,3,2.0
1,1,Rudolfsheim-Funfhaus,Apartment,3,1.0,1,1,66.0,7,180,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,3.2451576423930386,1,0.0,3,2.0
1,1,Dobling,Serviced Apartment,2,1.0,1,1,73.0,2,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,4.430138355793393,1,0.0,2,1.0
1,1,Dobling,Serviced Apartment,2,1.0,1,1,60.0,7,28,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,4.3424268556430325,1,0.0,3,1.0
1,1,Favoriten,Apartment,3,1.0,1,3,60.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.8632446885284284,3,2.0,1,
1,1,Favoriten,Apartment,3,1.0,1,3,50.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.9112238467397873,3,2.0,1,
1,1,Simmering,Condo,4,1.0,1,2,85.0,1,1125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.160779777989097,2,1.0,1,
1,1,Meidling,Apartment,2,1.0,1,1,35.0,60,180,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.750664498997943,1,0.0,3,2.0
1,1,Innere Stadt,Serviced Apartment,6,2.0,2,4,420.0,1,30,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0.2427756345532421,4,2.0,1,1.0
1,1,Favoriten,Condo,4,1.0,2,2,115.0,1,1125,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.0355054732426687,2,1.0,1,
1,1,Meidling,Condo,3,1.0,1,2,45.0,2,1125,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,4.168224324570312,2,1.0,2,
1,1,Landstrasse,Serviced Apartment,4,1.5,2,2,70.0,2,1125,1,2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.1972407898976898,2,1.0,2,
1,1,Dobling,Serviced Apartment,2,1.0,1,1,71.0,7,28,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,4.409006369796433,1,0.0,3,1.0
1,0,Favoriten,Apartment,2,1.0,1,1,86.0,1,1125,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,3.010047485644888,1,0.0,1,
1,1,Brigittenau,Apartment,3,1.0,1,1,57.0,1,183,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,2.4638236532475974,1,0.0,1,3.0
1,1,Hietzing,Apartment,4,1.0,1,2,49.0,1,365,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.787411758068527,2,1.0,1,3.0
1,1,Ottakring,Apartment,4,1.0,1,1,63.0,1,1125,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3.0537268402547495,1,0.0,1,
1,1,Innere Stadt,Serviced Apartment,4,2.0,1,4,350.0,1,30,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0.2320034932862194,4,2.0,1,1.0
1,1,Innere Stadt,Serviced Apartment,4,1.0,1,4,250.0,1,30,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0.24649806525636891,4,2.0,1,1.0
1,1,Innere Stadt,Serviced Apartment,2,1.0,1,2,125.0,1,30,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0.22469626361745285,2,1.0,1,1.0
1,1,Dobling,Serviced Apartment,2,1.0,1,1,84.0,2,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,4.3922795569262805,1,0.0,2,1.0
1,1,Ottakring,Apartment,4,1.5,1,1,61.0,1,1125,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.983788666730645,1,0.0,1,
1,1,Leopoldstadt,Apartment,2,1.0,1,1,57.0,1,183,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2.6514778711239773,1,0.0,1,3.0
1,1,Alsergrund,Loft,2,1.0,1,1,60.0,3,1125,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,2.3204222382199724,1,0.0,3,
1,0,Mariahilf,Apartment,2,1.0,1,1,46.0,4,1125,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2.95032589243047,1,0.0,3,
1,1,Rudolfsheim-Funfhaus,Apartment,4,1.0,1,2,37.0,28,180,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3.7735167178496583,2,1.0,3,2.0
1,1,Ottakring,Apartment,6,2.0,2,4,176.0,1,90,1,3,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,3.387411247175092,4,2.0,1,2.0
1,0,Landstrasse,Apartment,6,3.0,3,4,230.0,1,90,1,4,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1.9839132018122514,4,2.0,1,2.0
1,0,Favoriten,Apartment,2,1.0,1,1,86.0,1,1125,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2.871053005962124,1,0.0,1,
1,0,Favoriten,Apartment,2,1.0,1,1,88.0,1,90,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,3.058020923819902,1,0.0,1,2.0
1,0,Favoriten,Apartment,2,1.0,1,1,89.0,1,90,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2.888865589631746,1,0.0,1,2.0
1,0,Favoriten,Apartment,2,1.0,1,1,61.0,1,90,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,3.051280980653715,1,0.0,1,2.0
1,0,Favoriten,Apartment,2,1.0,1,1,62.0,1,90,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2.8759959986928356,1,0.0,1,2.0
1,1,Leopoldstadt,Apartment,4,1.5,1,1,74.0,1,1125,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.701141978984528,1,0.0,1,
1,0,Favoriten,Apartment,2,1.0,1,1,86.0,1,90,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2.9200092546822702,1,0.0,1,2.0
1,0,Favoriten,Apartment,2,1.0,1,1,61.0,1,90,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2.8744233539703647,1,0.0,1,2.0
1,0,Favoriten,Apartment,2,1.0,1,1,89.0,1,90,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2.89065454086661,1,0.0,1,2.0
1,0,Favoriten,Apartment,2,1.0,1,1,89.0,1,90,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2.9057505457097914,1,0.0,1,2.0
1,0,Favoriten,Apartment,2,1.0,1,1,61.0,1,90,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,3.009274414797802,1,0.0,1,2.0
1,1,Favoriten,Apartment,3,1.0,2,1,56.0,3,1125,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,3.8101979823466468,1,0.0,3,
1,1,Landstrasse,Apartment,2,1.5,1,1,66.0,30,1125,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2.3119735188443737,1,0.0,3,
1,1,Innere Stadt,Apartment,2,1.5,1,1,108.0,30,1125,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.5079838685950403,1,0.0,3,
1,1,Landstrasse,Apartment,2,1.5,1,1,59.0,30,1125,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1.1093025821413642,1,0.0,3,
1,1,Leopoldstadt,Apartment,2,1.5,1,1,72.0,30,1125,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2.7028236074273573,1,0.0,3,
1,1,Neubau,Apartment,4,1.0,1,2,94.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.789730525243377,2,1.0,1,
1,1,Favoriten,Apartment,4,1.0,1,2,94.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.929145335543392,2,1.0,1,
1,1,Leopoldstadt,Apartment,4,1.0,1,2,110.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2.9777091265382674,2,1.0,1,
1,1,Margareten,Apartment,4,1.0,1,2,94.0,1,1125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.217491522268043,2,1.0,1,
1,1,Wieden,Apartment,6,1.0,2,3,144.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.195546787506955,3,2.0,1,
1,1,Leopoldstadt,Apartment,4,1.0,1,2,110.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.9777091265382674,2,1.0,1,
1,1,Leopoldstadt,Apartment,4,1.0,1,3,104.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1.7970311589365666,3,2.0,1,
1,1,Leopoldstadt,Apartment,4,1.0,1,2,112.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.7970311589365666,2,1.0,1,
1,1,Margareten,Apartment,4,1.0,1,2,120.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.217491522268043,2,1.0,1,
1,1,Neubau,Apartment,2,1.0,1,1,134.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8726382453732033,1,0.0,1,
1,1,Wieden,Apartment,2,1.0,1,1,109.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9660643187795215,1,0.0,1,
1,1,Wieden,Apartment,4,1.0,1,2,122.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9660643187795215,2,1.0,1,
1,1,Margareten,Apartment,4,1.0,1,2,94.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.217491522268043,2,1.0,1,
1,1,Wieden,Apartment,2,1.0,1,1,94.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9660643187795215,1,0.0,1,
1,1,Wieden,Apartment,5,1.0,2,3,121.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.195546787506955,3,2.0,1,
1,1,Wieden,Apartment,4,1.0,1,2,111.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.195546787506955,2,1.0,1,
1,1,Margareten,Apartment,6,1.0,2,3,177.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.217491522268043,3,2.0,1,
1,1,Wieden,Apartment,2,1.0,1,1,109.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9660643187795215,1,0.0,1,
1,1,Margareten,Apartment,6,1.0,2,3,155.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.217491522268043,3,2.0,1,
1,1,Leopoldstadt,Apartment,4,1.0,1,2,112.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.7970311589365666,2,1.0,1,
1,1,Leopoldstadt,Apartment,4,1.0,1,2,110.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2.9777091265382674,2,1.0,1,
1,1,Wieden,Apartment,4,1.0,1,2,122.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9660643187795215,2,1.0,1,
1,1,Margareten,Apartment,4,1.0,1,2,94.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.217491522268043,2,1.0,1,
1,1,Wieden,Apartment,4,1.0,1,2,122.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9660643187795215,2,1.0,1,
1,1,Wieden,Apartment,4,1.0,1,2,95.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.195546787506955,2,1.0,1,
1,1,Margareten,Apartment,4,1.0,1,2,114.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.217491522268043,2,1.0,1,
1,1,Leopoldstadt,Apartment,4,1.0,1,2,102.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.7970311589365666,2,1.0,1,
1,1,Margareten,Apartment,6,1.0,2,3,148.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.217491522268043,3,2.0,1,
1,1,Margareten,Apartment,6,1.0,2,3,158.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.217491522268043,3,2.0,1,
1,1,Leopoldstadt,Apartment,4,1.0,1,2,110.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.9777091265382674,2,1.0,1,
1,1,Leopoldstadt,Apartment,4,1.0,1,2,110.0,1,1125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2.9777091265382674,2,1.0,1,
1,1,Margareten,Apartment,6,1.0,2,3,160.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.217491522268043,3,2.0,1,
1,1,Margareten,Apartment,4,1.0,1,2,144.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.217491522268043,2,1.0,1,
1,1,Margareten,Apartment,4,1.0,1,2,94.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.217491522268043,2,1.0,1,
